id,name,slug,headline,publisher_name,publisher_display_name,publisher_slug,course_type_id,category_name,category_slug,root_category_name,root_category_slug,level,environment,environment_name,avg_duration,points,language,locale,rating,enrolled,certified,liked,loved,disliked,active,enrollable,trending,visibility,responsive,contains_audio,contains_video,supported_in_mobile_app,softonic_ads_on,dfp_on,list_ranking,custom_list_ranking,published,cefr_score_description,courseImgUrl,outcomes,tags,categories_slugs,translations
2837,Diploma in Food Skills and Techniques,food-skills-and-techniques,Learn the food skills and techniques needed to excel in the catering and restaurant industry with this free course.,NuYew,NuYew,nuyew,2,Business,business,Business,business,1,workplace_formal,Workplace - Formal,6-10,250,en,en,3,16946,1517,32,84,5,1,1,0,1,1,0,1,0,0,0,807,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/2837/alison_courseware_intro_2837.jpg,"<p>By the end of this course you will be able to:</p>
<ul>
<li>Identify the 6 stages that stocks are made in</li>
<li>Discuss why it is crucial to thoroughly cook pork</li>
<li>Summarize the types of poultry commonly available</li>
<li>Indicate various types of flatfish and round fish</li>
<li>Classify different types of rice by their appearance</li>
<li>Recognize how pasta can be flavoured using a wide selection of ingredients</li>
<li>Explain the correct method of turning and folding puff pastry</li>
<li>Examine how and when fermentation occurs</li>
</ul>",transition_year_practical_studies|sdg_2_zero_hunger,"[""personal_development"", ""business""]","[""en"", ""es""]"
7505,Diploma in Dog Grooming and Salon Management,diploma-in-dog-grooming-and-salon-management,Master dog grooming and salon skills and build a professional pet salon business with this free online course.,"Advance Learning - Health, Nursing & Medical","Advance Learning - Health, Nursing & Medical",advance-learning-health-nursing-medical,2,Personal Development,personal-development,Personal Development,personal-development,3,workplace_job_role_training,Workplace - Job Role Training,6-10,250,en-GB,en,4,889,57,5,13,,1,1,0,1,1,0,1,1,0,0,808,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/7505/alison_courseware_intro_7505.jpg,"<p>By the end of this course, you will be able to:</p>
<ul>
<li>Identify key benefits of dog grooming for health, hygiene, and bonding</li>
<li>Describe safe grooming environments and essential hygiene practices</li>
<li>Classify grooming tools and products by their purpose and use</li>
<li>Explain basic canine anatomy and its relevance to grooming procedures</li>
<li>Distinguish between coat types and their associated grooming needs</li>
<li>Assess dogs through pre-grooming behavioural and physical checks</li>
<li>Apply brushing, clipping, and drying techniques for healthy skin and coat</li>
<li>Create breed-specific grooming styles using trimming and styling methods</li>
<li>Evaluate adaptations needed for dogs with health or behavioural conditions</li>
<li>Plan the launch and daily operations of a professional grooming business</li>
<li>Outline steps to manage client expectations and improve service quality</li>
<li>Review mobile, home-based, and salon grooming models for career planning</li>
</ul>",animal_care|dog_grooming,"[""personal_development"", ""management"", ""health""]","[""en""]"
5108,Employee Management for Business Managers,employee-management-for-business-managers,Get the best out of those around you with the employee management strategies provided in this free online course.,Proactive Ideas,Proactive Ideas,Proactive-Ideas,1,Business,business,Business,business,1,workplace_formal,Workplace - Formal,1.5-3,50,en,en,3,12111,3119,138,260,6,1,1,0,1,1,0,0,0,0,0,809,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/5108/alison_courseware_intro_5108.jpg,"<p>By the end of this course, you will be able to:</p>
<ul>
<li>Distinguish between ‘hearing ‘and ‘listening’</li>
<li>Discuss the value of ‘reflective listening' and how it can be applied</li>
<li>Describe how and why one-on-one meetings are set up</li>
<li>Outline the various features of the ‘GROW’ model</li>
<li>Explain the pitfalls of micromanaging employees</li>
<li>Identify ways to build trust among team members</li>
</ul>",management|business_management|business_administration|employee_engagement|leadership_skills,"[""business"", ""management""]","[""en"", ""es""]"
1783,Delivering Community Development,delivering-community-development-revised,Learn about community development strategies and processes and how to evaluate the effectiveness of a project.,Ontario Healthy Communities Coalition,Ontario Healthy Communities Coalition,ontario-healthy-communities-coalition,1,Teaching & Academics,education,Teaching & Academics,education,1,academic_third_level,Academic - Third Level,1.5-3,50,en,en,3,4658,803,19,54,4,1,1,0,1,1,0,0,0,0,0,810,1135,True,Supplementary Courses,https://cdn01.alison-static.net/courses/1783/alison_courseware_intro_1783.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Describe some key communication techniques</li><li>Outline various media channels to engage with the public</li><li>Discuss the roles and features of an effective leader</li><li>Identify the key factors that make a successful partnership</li><li>List the pros and cons of the various types of fundraising activity</li><li>Distinguish the components of a successful volunteer program</li><li>Discuss the different project evaluation methods that can be used</li><li>Outline the ways which can improve the functioning of organizations</li><li>List activities that can help sustain momentum within a community group</li></ul>",community_development|facilitation|fundraising|sustainable_development_goals|sdg_11_sustainable_cities_and_communities,"[""education""]","[""en""]"
1337,Microeconomics: Price and Trade,microeconomics-price-and-trade,This free course covers how price and trade influence the markets and tariffs and the link between imports and exports.,Marginal Revolution University,Marginal Revolution University,marginal-revolution-university,1,Business,business,Business,business,1,academic_third_level,Academic - Third Level,1.5-3,50,en,en,3,4297,528,13,11,,1,1,0,1,1,0,1,0,0,0,811,28,True,Supplementary Courses,https://cdn01.alison-static.net/courses/1337/alison_courseware_intro_1337.jpg,"<p>After completing this course, you will be able to:</p><ul><li>Explain the price system and define prices</li><li>Discuss how markets link people and places</li><li>Define speculation, futures and predictions markets</li><li>Explain how prediction markets can help businesses, governments and scientists</li><li>Define a 'price ceiling' and a 'price floor'</li><li>Explain the unintended consequences of price ceilings</li><li>Explain why governments enact price controls and discuss how price controls relate to Communism</li><li>Discuss the benefits of trade and define protectionism, tariffs and quotas</li><li>Explain the common arguments against international trade</li></ul>",economics|microeconomics|sdg_17_partnerships_for_the_goals,"[""business"", ""management"", ""education""]","[""en""]"
1536,Diploma in Sales Management,diploma-in-sales-management,This free online sales course will teach you effective sales management skills and techniques for a successful career.,Professional Academy,Professional Academy,saylor-academy,2,Business,business,Business,business,1,academic_third_level,Academic - Third Level,10-15,250,en,en,4,95757,7132,219,686,19,1,1,0,1,1,0,0,1,0,0,812,629,True,Supplementary Courses,https://cdn01.alison-static.net/courses/1536/alison_courseware_intro_1536.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Explain the role of selling in everyday life and in the economy</li><li>List the characteristics of a brand</li><li>Identify the differences between sales and marketing</li><li>Explain the characteristics required to be successful in sales</li><li>Different the different types of selling channels and environments</li><li>Explain the concept of adaptive selling</li></ul>",management|sales_management|sales|salesforce|lead_generation|business_ethics,"[""business"", ""management"", ""marketing""]","[""en"", ""es""]"
1361,Nursing Studies - Diet Therapy,nursing-studies-diet-therapy-revised-2018,Help your patient recover faster by learning about the key elements of diet therapy taught in this free online course.,MEDCoE,MEDCoE,medcoe,1,Health,health,Health,health,1,workplace_job_role_training,Workplace - Job Role Training,1.5-3,50,en,en,3,15912,6130,54,121,8,1,1,0,1,1,0,0,0,0,0,813,635,True,Supplementary Courses,https://cdn01.alison-static.net/courses/1361/alison_courseware_intro_1361.jpg,"<p>After completing this course you will be able to:</p>
<ul>
<li>List factors which influence eating patterns</li>
<li>Create a specialised diet when given a list of the diet contents</li>
<li>Discuss how a therapeutic diet can support a patient's recovery and maintain a healthy body</li>
<li>Identify the role of the registered dietitian and their responsibility for the patient's nutritional care</li>
<li>Identify diets to meet patients' diverse medical and recovery needs</li>
<li>Cite a specialised diet when given a description of the diet contents</li>
<li>Identify the responsibilities of the practical nurse in relation to diet therapy</li>
<li>Identify factors which may alter a patient's food intake due to illness</li>
<li>Identify reasons that hospitalised patients are at risk of being malnourished</li>
</ul>",nutrition|nursing|therapy|diet,"[""health"", ""management""]","[""en""]"
4782,Operational Risk Management,operational-risk-management,Learn and develop core competence in operational risk management with this free online course on Alison.,Olanab Consults,Olanab Consults,olanab-consults,1,Business,business,Business,business,1,workplace_formal,Workplace - Formal,1.5-3,50,en,en,3,16148,4563,193,279,13,1,1,0,1,1,0,1,0,0,0,814,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/4782/alison_courseware_intro_4782.jpg,"<p>By the end of this course, you will be able to:</p>
<ul>
<li>Outline an operational risk assessment program</li>
<li>List tools and techniques in identifying operational risks in an organization</li>
<li>Describe the various risk management processes and approaches</li>
<li>Discuss the risk management process using various frameworks and strategies</li>
<li>Distinguish between the various risk management standards and their applications in risk assessment</li>
<li>Summarize the various terms associated with risk management</li>
<li>Identify the limitations of risk management</li>
<li>Evaluate risk assessment effectiveness through risk audit</li>
<li>Define the concept of Enterprise Risk Management (ERM)</li>
<li>Explain the different ERM frameworks and components</li>
<li>Compare several ways and alternatives to implementing the ERM framework</li>
<li>Select ERM teams for effective risk analysis</li>
</ul>",risk_management,"[""business"", ""management""]","[""en"", ""es""]"
1566,Diploma in Design Thinking,diploma-in-design-thinking-revised,Learn more about design thinking and powerful modern design tools with this free online design course.,NPTEL,NPTEL,nptel,2,Business,business,Business,business,1,academic_third_level,Academic - Third Level,10-15,250,en,en,3,25044,1739,34,80,5,1,1,0,1,1,0,1,0,0,0,815,379,True,Supplementary Courses,https://cdn01.alison-static.net/courses/1566/alison_courseware_intro_1566.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Discuss design thinking for creative problem solving</li><li>Describe mindsets for designers</li><li>Explain people centered design</li><li>Describe how to reflect on a problem when designing</li><li>Explain how to explore a problem and analyse it</li><li>Discuss user research for designing your product/service</li><li>Explain the difference between market research and design research</li><li>Describe how to frame questions for interviewing users</li><li>Describe the use of insight statements and a design strategy statement</li><li>Describe methods for innovation and generating ideas</li><li>Discuss idea generation techniques and questions to ask</li><li>Describe the process of bundling your ideas to create a concept</li></ul>",design_thinking|design_tools,"[""business""]","[""en"", ""es""]"
2931,Advanced Diploma in Wildlife Conservation,advanced-diploma-in-wildlife-conservation,"Learn about key facets of wildlife conservation, including the threats faced by ecosystems in this free online course..",NPTEL,NPTEL,nptel,2,Teaching & Academics,education,Teaching & Academics,education,1,academic_third_level,Academic - Third Level,20-30,250,en,en,3,11482,1078,54,112,5,1,1,0,1,1,0,1,1,0,0,816,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/2931/alison_courseware_intro_2931.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Define 'wildlife conservation'</li><li>Identify the importance and threats of wildlife conservation</li><li>Explain how wild animals can be monitored</li><li>Discuss how habitats can be managed</li><li>Summarize the management of wildlife diseases</li><li>Discuss capturing and restraining wild animals</li><li>Define conservation genetics</li><li>Explain ex-situ and in-situ conservation</li><li>Summarize the management of changes</li></ul>",biology|ecology|zoology,"[""education"", ""personal_development""]","[""en"", ""es""]"
2930,Advanced Diploma in Film Studies,advanced-diploma-in-film-studies,Study the key concepts of cinema and analyze the work of major filmmakers in this free online advanced diploma course.,NPTEL,NPTEL,nptel,2,Teaching & Academics,education,Teaching & Academics,education,3,academic_third_level,Academic - Third Level,20-30,250,en,en,4,18746,853,30,124,4,1,1,0,1,1,0,1,0,0,0,817,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/2930/alison_courseware_intro_2930.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Describe theories of filmmaking and techniques in cinema</li><li>Identify the roles of colour in filmmaking</li><li>Describe the theories of narrative, and certain cinematic and literary concepts</li><li>Discuss the theory of French philosopher Roland Barthes, with regard to narratives in plots</li><li>Describe editing techniques in cinema</li><li>Explain the key concepts of 'intertextuality'</li><li>Identify the work of the French masters and their contribution to cinema</li><li>Describe a brief historical overview of the Academy Awards or Oscars</li><li>Analyze the work of major filmmakers in Japanese cinema</li><li>Explain Italian neorealism with a brief background of Italian cinema</li><li>Discuss auteur theory in Hollywood</li><li>Explain the concept of 'genres' in cinema</li></ul>",filmmaking|cinematography,"[""education"", ""personal_development""]","[""en"", ""es""]"
7030,Tokenomics Unleashed: Mastering ETFs and Blockchain Tokenisation,tokenomics-unleashed-mastering-etfs-and-blockchain-tokenisation,"Learn about Exchange Traded Funds (ETFs) and tokenisation in this free online course to create, fund, and regulate them.",Advance Learning,Advance Learning,advance-learning,1,Business,business,Business,business,2,workplace_formal,Workplace - Formal,1.5-3,50,en-GB,en,3,592,61,6,6,,1,1,0,1,1,1,1,0,0,0,818,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/7030/alison_courseware_intro_7030.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Define the concepts of Exchange Traded Funds (ETFs) and tokenisation</li><li>List the different types of exchange traded funds</li><li>Outline the ETFs and tokenisation in terms of their potential benefits and challenges to investors</li><li>Discuss the crucial roles played by ETFs and tokenisation in modern investment portfolios</li><li>Outline the structure and mechanics of ETFs and describe how tokenisation works</li><li>Distinguish between the different types of assets that can be tokenised</li><li>List the various ways in which tokenisation is used apart from blockchain technology</li><li>State the impact of ETFs and tokenisation on financial institutions and the broader market</li><li>Identify the potential risks and benefits of ETFs and tokenisation</li><li>Describe the  popular and successful ETF case studies and real-world tokenisation projects</li><li>Describe the innovations and strategies related to Exchange Traded Funds (ETFs) and tokenisation</li></ul>",investment|finance|blockchain|financial_markets,"[""business""]","[""en""]"
1360,"Nursing Studies - Health and Safety, Movement and Exercise",nursing-studies-health-and-safety-movement-and-exercise-revised-2018,Learn about patient care and the procedures and techniques used in modern nursing with this free online nursing course.,MEDCoE,MEDCoE,medcoe,1,Health,health,Health,health,1,workplace_job_role_training,Workplace - Job Role Training,1.5-3,50,en,en,3,16135,5708,39,111,5,1,1,0,1,1,0,0,0,0,0,819,139,True,Supplementary Courses,https://cdn01.alison-static.net/courses/1360/alison_courseware_intro_1360.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Define and identify principles of good body mechanics</li><li>Name the eight general considerations for performing physical tasks</li><li>Describe the basic principles for positioning and turning patients</li><li>Describe techniques for maintaining the proper body alignment of a patient</li><li>Describe the different ways of positioning a patient</li><li>Identify the actions which should be taken if a patient begins to fall</li><li>Identify the effects of immobility on the body</li><li>Define the nine types of body movement</li><li>Identify guidelines for range-of-motion exercises</li></ul>",health_and_safety|health|healthcare|nursing,"[""health"", ""management""]","[""en"", ""es""]"
2253,Chemical Safety; Fires and Explosions,chemical-safety-fires-and-explosions,"Learn about the classification of fires and explosions, as well as the uses of various types of fire extinguishers.",NPTEL,NPTEL,nptel,1,Management,management,Management,management,3,academic_third_level,Academic - Third Level,4-5,50,en,en,3,7534,1553,20,42,5,1,1,0,1,1,0,1,0,0,0,820,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/2253/alison_courseware_intro_2253.jpg,"<p>Having completed this course, you should be able to:</p><ul><li>Discuss the definitions and differences between fires and explosions. </li><li>Identify the different modes of heat transfer through which fire or heat generated can be transmitted</li><li>Explain the concept of explosions and their classifications. </li><li>Discuss flammability characteristics and parameters involved in fire explosions</li><li>Identify the different types of fire extinguishers</li><li>Identify the appropriate method for the use of fire extinguishers</li><li>Discuss some problems related to the fire and explosions. </li><li>Explain the various designs to prevent fire and explosions</li><li>Discuss the impact of streaming current and controlling static electricity. </li><li>Identify the general design methodologies to prevent electrostatic ignition</li></ul>",health_and_safety,"[""engineering"", ""management""]","[""en""]"
4963,Fundamentals of Physiotherapy Assistants,fundamentals-of-physiotherapy-assistants,This free online course teaches about the basic concept of physiotherapy and the assessment methods they use.,Course Cloud,Course Cloud,course-cloud,1,Health,health,Health,health,3,academic_third_level,Academic - Third Level,3-4,50,en,en,3,11884,2018,73,107,5,1,1,0,1,1,0,1,0,0,0,821,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/4963/alison_courseware_intro_4963.jpg,"<p>By the end of this course, you will be able to:</p>
<ul>
<li>Explain the basic concept of physiotherapy and its importance to today's healthcare systems</li>
<li>Discuss the different assessment methods a physical therapist uses to assess a client's wellness</li>
<li>Summarise the critical interventions used in physiotherapy and concepts of therapeutic exercise</li>
<li>Outline the role of sports physiotherapy in the healthcare system</li>
<li>Describe critical neurological diseases and the basics of neurological physiotherapy</li>
<li>Discuss how to examine skeletal muscle structure and common musculoskeletal disorders</li>
<li>Summarise various respiratory conditions and the techniques used by respiratory physiotherapists</li>
<li>Explain the legal rights of children concerning health care and the role of paediatric physiotherapy</li>
<li>Outline the five steps of evidence-based physiotherapy</li>
</ul>",physical_therapy|health|healthcare|physiotherapy|sdg_3_good_health_and_wellbeing,"[""health""]","[""en"", ""es""]"
5641,Combating Financial Crime,combating-financial-crime,"Learn how to prevent fraud, corruption and money laundering in this free online course that covers financial crime.",Learndrive Education,Learndrive Education,learndrive-education,1,Management,management,Management,management,2,workplace_formal,Workplace - Formal,3-4,50,en-GB,en,3,3947,1004,57,75,6,1,1,0,1,1,0,1,0,0,0,822,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/5641/alison_courseware_intro_5641.jpg,"<p>By the end of this course, you will be able to:</p>
<ul>
<li>Outline the principal money laundering offences contained in the UK’s POCA 2002</li>
<li>Recognise the concept and elements of ‘criminal property’</li>
<li>Recall Europe’s five directives against money laundering and financial crime</li>
<li>Explain the risk-based approach to customer due diligence (CDD)</li>
<li>Describe the purpose of record-keeping in financial crime investigation and reporting</li>
<li>Outline the regulatory obligations for staff training to combat crime in the UK</li>
</ul>",management|risk_management|law_enforcement|criminology|crime|fraud,"[""management""]","[""en""]"
2803,Diploma in Urban Transportation and Sustainability,diploma-in-urban-transportation-and-sustainability,Learn how to implement sustainable strategies for modern urban transportation solution in this free online course.,NPTEL,NPTEL,nptel,2,Engineering & Construction,engineering,Engineering & Construction,engineering,3,academic_third_level,Academic - Third Level,10-15,250,en,en,3,4458,449,17,32,3,1,1,0,1,1,0,1,0,0,0,823,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/2803/alison_courseware_intro_2803.jpg,"<p>By the end of this course, you will be able to:</p>
<ul>
<li>Outline the concept of travel demand management (TDM)</li>
<li>Explain the various push-and-pull measures of TDM</li>
<li>Discuss the evolving trends of transit-oriented development (TOD)</li>
<li>Explain the process of achieving sustainable transportation through ITS</li>
<li>Summarize the role of traffic management centres</li>
<li>Describe the architecture of electronic toll collection</li>
<li>Outline the planning concepts of a multimodal transport system (MMTS)</li>
<li>Explain the significance of MMTS in contributing to sustainable transportation</li>
<li>Summarize the design process of various multimodal transfer facilities</li>
<li>Outline the various elements of pedestrian safety and security</li>
<li>Identify the various predictive methods for addressing pedestrian and bicycle conflicts</li>
<li>Discuss the process of implementing sustainable strategies in the transportation sector</li>
</ul>",engineering|driving|decision_making|sustainability|sdg_11_sustainable_cities_and_communities|sdg_12_responsible_consumption_and_production,"[""engineering""]","[""en""]"
7389,COSHH Champions: Ensuring Workplace Safety with Hazard Control Expertise,coshh-champions-ensuring-workplace-safety-with-hazard-control-expertise,This free online course explains how adhering to COSHH regulations promotes a culture of safety in an organisation.,Advance Learning - Health & Safety,Advance Learning - Health & Safety,advance-learning-health-safety,1,Business,business,Business,business,2,workplace_job_role_training,Workplace - Job Role Training,3-4,50,en-GB,en,3,576,65,9,13,,1,1,0,1,1,1,1,1,0,0,824,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/7389/alison_courseware_intro_7389.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>List the precautions businesses should take to protect workers from hazardous substances</li><li>Describe the ways COSHH protects workers against hazardous material health risks in the UK and international sectors</li><li>Explain the meaning of a safe work environment and methods to promote employee well-being</li><li>Discuss the impact of adherence to COSHH regulations on fostering a safer, more productive work environment</li><li>Identify the valuable resources better to understand COSHH regulations, assessments, and control measures</li><li>Summarise the importance of COSHH compliance in workplace safety, supported by real-life scenarios and case studies</li></ul>",health_and_safety|risk_management|compliance,"[""business""]","[""en""]"
7608,Diploma in Transformative Teaching for Empowered Learning,diploma-in-transformative-teaching-for-empowered-learning,Learn how to foster a growth mindset and shape students' behaviours and academic outcomes in this free online course.,Asuni Abiola Zikroh,Asuni Abiola Zikroh,asuni-abiola-zikroh,2,Teaching & Academics,education,Teaching & Academics,education,2,workplace_job_role_training,Workplace - Job Role Training,6-10,250,en-GB,en,4,775,100,5,15,1,1,1,0,1,1,1,0,1,0,0,825,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/7608/alison_courseware_intro_7608.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Explain how a growth mindset can help students improve and achieve their goals and foster a love of learning</li><li>Discuss strategies for helping students develop and maintain a growth mindset</li><li>Recall how to help students identify and prioritise tasks to minimise distractions and optimise time usage</li><li>Describe transformative teaching theories based on their implications for student empowerment</li><li>Discuss the implications of Transformative Teaching Theories on shaping students' behaviours, attitudes, and academics</li><li>Explain how underachieving students can be motivated to become achievers</li><li>Identify the dimensions of rapid learning and their relevance in facilitating quick and efficient skill development</li><li>Assess your role in implementing rapid learning strategies to support your students in their learning journey</li><li>Explain the importance of challenging students at appropriate levels using the Zone of Proximal Development (ZPD)</li></ul>",education|instructional_design|teaching|curriculum|growth_mindset|learning_strategies|educational_psychology|homeschool,"[""education""]","[""en""]"
5782,The RIDDOR Act of 2013,the-riddor-act-of-2013,This free online labour law course explains how the UK’s RIDDOR Act of 2013 protects health and safety in the workplace.,Training Facility UK,Training Facility UK,training-facility-uk,1,Health,health,Health,health,1,workplace_formal,Workplace - Formal,1.5-3,50,en-GB,en,3,792,216,15,11,1,1,1,0,1,1,0,0,0,0,0,826,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/5782/alison_courseware_intro_5782.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Discuss the components of an accident report</li><li>Discuss the conditions under which cancers can be reported</li><li>State the responsibility of the stakeholders in providing a secure work environment</li><li>Identify the causes and treatment approaches of various occupational dangers</li><li>Identify the parties responsible for reporting specific significant workplace accidents according to RIDDOR</li><li>Categorise workplace accidents</li><li>Identify the categories of events that must be reported to the Office of Road and Rail (ORR)</li><li>Recall the list of injuries mentioned in rule four of RIDDOR 2013</li><li>Explain the most common reason for fractured fingers, forearms and hands</li><li>Describe the conditions that often necessitate amputation of a limb</li><li>Summarise the properties of RIDDOR Regulation 8</li><li>Explain how to create an incident/accident report</li></ul>",health_and_safety|labour_law|law|health|compliance|employment_law,"[""health"", ""management""]","[""en"", ""es""]"
5241,Medical Secretary Training,medical-secretary-training,This free online administration course provides the skills and techniques required to succeed as a medical secretary.,Skill Up,Skill Up,skill-up,1,Health,health,Health,health,2,workplace_job_role_training,Workplace - Job Role Training,4-5,50,en,en,3,10443,1719,88,97,8,1,1,0,1,1,0,1,0,0,0,827,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/5241/alison_courseware_intro_5241.jpg,"<p>By the end of this course, you will be able to:</p>
<ul>
<li>Discuss the roles, duties and working environment of a medical secretary</li>
<li>Explain how a medical secretary organises schedules properly</li>
<li>Describe the procedures used to store and maintain medical records</li>
<li>Establish the importance of confidentiality in the healthcare sector</li>
<li>Identify common medical jargon and terminologies </li>
<li>Recognise the downside to relying on technology as a medical secretary</li>
<li>List some common filing systems used in medical offices</li>
</ul>",office_administration|healthcare|medical_billing|administration|medicine|secretary,"[""health""]","[""en"", ""es""]"
1715,Physical Fitness - How to Avoid Injuries and Train Safely,physical-fitness-how-to-avoid-injuries-and-train-safely-revised,"Learn how to train safely, and prevent and treat a range of injuries that can arise during fitness training.",MEDCoE,MEDCoE,medcoe,1,Personal Development,personal-development,Personal Development,personal-development,1,personal_development_activities_and_hobbies,Personal Development - Activities and Hobbies,1.5-3,50,en,en,3,12413,2866,43,85,1,1,1,0,1,1,0,0,0,0,0,828,1163,True,Supplementary Courses,https://cdn01.alison-static.net/courses/1715/alison_courseware_intro_1715.jpg,"<p>Having completed this course you will be able to:</p>
<ul>
<li>Describe a range of treatments for training-related injuries</li>
<li>Explain in which situations non-steroidal, anti-inflammatory drugs should be taken and the precautions that need to be followed</li>
<li>Outline best practice for treating: strains, sprains, muscle cramps and fractures</li>
<li>Present a range of common injuries that occur during physical training and explain ways to prevent and treat them</li>
<li>List the effects that training in hot and cold environments can have on the body</li>
<li>Explain how the body adapts to tolerate hot and cold environments</li>
<li>Describe the factors that hinder the body cooling, when training in hot conditions</li>
<li>Summarize the symptoms of frostbite and hypothermia and the most effective ways to treat both conditions</li>
<li>Trace the effects on the body of being exposed to pollutants during exercise</li>
</ul>",health_and_fitness|physical_therapy|fitness|physiology|physiotherapy|transition_year|transition_year_moral_social_personal_development,"[""health"", ""personal_development""]","[""en"", ""es""]"
7573,Essential Project Planning and Trade Documentation for Compliance,essential-project-planning-and-trade-documentation-for-compliance,"This free online course delves into trade documentation, regulations, and best project planning practices.",BCcampus OpenEd,BCcampus OpenEd,bccampus-opened,1,Engineering & Construction,engineering,Engineering & Construction,engineering,2,workplace_job_role_training,Workplace - Job Role Training,1.5-3,50,en-GB,en,3,273,40,3,5,1,1,1,0,1,1,0,0,1,0,0,829,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/7573/alison_courseware_intro_7573.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Outline the differences between codes, standards, regulations, and by-laws in the trades.</li><li>Describe the roles of agencies, organizations, and enforcement authorities influencing the trades.</li><li>Explain the impact of codes, standards, acts, regulations, and by-laws on trade practices.</li><li>Summarise the various types of documentation commonly encountered in the trades.</li><li>Recognise the appropriate documents used for specific trade-related purposes.</li><li>Identify the information provided in manufacturer and supplier documentation.</li><li>Indicate the correct way to use trade-related documentation and reference materials.</li><li>Discuss the organization and scheduling of trade-related projects.</li><li>List the procedures for handling, transporting, storing, and securing materials safely.</li></ul>",construction|project_management|compliance|inventory_management|construction_management,"[""engineering""]","[""en""]"
5662,Bicycle Anatomy and Maintenance,bicycle-anatomy-and-maintenance,Explore the parts of a bicycle and learn how to keep them running in this free online bicycle maintenance course.,Training Facility UK,Training Facility UK,training-facility-uk,1,Personal Development,personal-development,Personal Development,personal-development,1,workplace_job_role_training,Workplace - Job Role Training,1.5-3,50,en-GB,en,3,2087,357,23,26,2,1,1,0,1,1,0,0,0,0,0,830,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/5662/alison_courseware_intro_5662.jpg,"<p>By the end of this course, you will be able to:</p>
<ul>
<li>Describe the basic anatomy of a bicycle</li>
<li>Recognise the different components of a bicycle</li>
<li>Explain the function of various bicycle components and parts</li>
<li>Identify and diagnose common maintenance issues in bicycles</li>
<li>Explain how to troubleshoot while performing basic repair and maintenance work on a bike</li>
<li>Discuss the importance of regular maintenance for the efficient operation of a bicycle</li>
<li>Describe various types of bicycle tyres, wheels and brakes</li>
<li>Outline how to repair bicycle tyres, wheels and brakes</li>
</ul>",health_and_safety|mechanic|bicycle|cycling,"[""personal_development""]","[""en"", ""es""]"
6092,Strategic Training Need Assessment - Enhancing Learning & Performance,strategic-training-need-assessment-enhancing-learning-and-performance,Learn why training need analysis and other strategies are important for the professional development of employees.,Exoexcellence Consultants,Exoexcellence Consultants,exoexcellence-consultants,1,Business,business,Business,business,3,workplace_formal,Workplace - Formal,4-5,50,en-US,en,3,2375,455,40,56,2,1,1,0,1,1,0,1,0,0,0,831,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/6092/alison_courseware_intro_6092.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Define the importance of continued learning for professionals</li><li>Discuss the role of managers in learning, training, and development of employees</li><li>Recall the differences between training and learning needs analysis</li><li>Describe how an organisation should perform proactive needs analysis</li><li>List how an organisation can prioritize its training needs</li><li>State the importance of structured training and the steps to formulate a structured training program</li><li>Apply different frameworks, such as SWOT, PESTEL, and SMART goals in needs analysis</li><li>Arrange the steps by which an organisation can design a reliable skill matrix</li><li>Compare the efficacy of remote training against onsite training</li><li>Explain the learning needs analysis</li><li>Indicate the importance of PAQ</li><li>Discuss the importance of a skill matrix in assessing the capabilities of employees</li></ul>",human_resources|trainer|human_resource_management|performance_management,"[""personal_development"", ""business""]","[""en""]"
